CORPUS,TOPIC_ID,TOPIC,HUMAN_TEXT,PROMPT,LLM_NAME,LLM_TEXT_1,LLM_TEXT_2,LLM_TEXT_3
BAWE,788,Describe the essential elements of a program designed to provide for the psychological well-being of captive primates. Include in your answer examples of how the elements in the program can best be achieved,,You are a university student. Write an essay on the topic Describe the essential elements of a program designed to provide for the psychological well-being of captive primates. Include in your answer examples of how the elements in the program can best be achieved.,,,,
BAWE,789,"The African bushmeat trade has attracted much attention from western-based conservation organisations, and many people are working hard to make the use of ic",,"You are a university student. Write an essay on the topic The African bushmeat trade has attracted much attention from western-based conservation organisations, and many people are working hard to make the use of ic.",,,,
BAWE,790,"Why do individuals disperse from their natal groups? Describe different dispersal strategies. What are the genetic consequences of dispersal for the individual, the social group, species population structure and conservation?..(""",,"You are a university student. Write an essay on the topic Why do individuals disperse from their natal groups? Describe different dispersal strategies. What are the genetic consequences of dispersal for the individual, the social group, species population structure and conservation?..("".",,,,
BAWE,791,What makes some primates more or less vulnerable to extinction? - A look at the effects of hunting,,You are a university student. Write an essay on the topic What makes some primates more or less vulnerable to extinction? - A look at the effects of hunting.,,,,
BAWE,792,"We recommend that......Priority should be given to the achievement of equity in the planning, implementation and delivery of services at every level of the NHS (The ,",,"You are a university student. Write an essay on the topic We recommend that......Priority should be given to the achievement of equity in the planning, implementation and delivery of services at every level of the NHS (The ,.",,,,
BAWE,793,The effects of alcohol on the brain,,You are a university student. Write an essay on the topic The effects of alcohol on the brain.,,,,
BAWE,794,We recommend that ....priority should be given to the achievements of equity in the ..... delivery of services at every level of the NHS. Discuss this statement in the light,,You are a university student. Write an essay on the topic We recommend that ....priority should be given to the achievements of equity in the ..... delivery of services at every level of the NHS. Discuss this statement in the light.,,,,
BAWE,795,An evaluation of the contrasting perspectives of uniform versus mufti in maternity care and an examination of the relevance to midwifery practice,,You are a university student. Write an essay on the topic An evaluation of the contrasting perspectives of uniform versus mufti in maternity care and an examination of the relevance to midwifery practice.,,,,
BAWE,796,"Using empirical data that has been gathered on your chosen leisure sector and theoretical models of either social class, or gender, or the life cycle, evaluate the extent .",,"You are a university student. Write an essay on the topic Using empirical data that has been gathered on your chosen leisure sector and theoretical models of either social class, or gender, or the life cycle, evaluate the extent ..",,,,
BAWE,797,Mega Events - Do They Economically and Socially Benefit Their Host City?,,You are a university student. Write an essay on the topic Mega Events - Do They Economically and Socially Benefit Their Host City?.,,,,
BAWE,798,The impacts of indigenous culture based tourism in New Zealand: Ethnocentrism and its implications with regard to the commoditisation of Maori images &amp; symbols,,You are a university student. Write an essay on the topic The impacts of indigenous culture based tourism in New Zealand: Ethnocentrism and its implications with regard to the commoditisation of Maori images &amp; symbols.,,,,
BAWE,799,Synthesising tourism behaviour theory and real-life experience: Analysis of issues and implications for tourism management,,You are a university student. Write an essay on the topic Synthesising tourism behaviour theory and real-life experience: Analysis of issues and implications for tourism management.,,,,
BAWE,800,Exploring the role of violence in selected contemporary Latin American cinema,,You are a university student. Write an essay on the topic Exploring the role of violence in selected contemporary Latin American cinema.,,,,
BAWE,801,Interventions of the United States in Latin America and their 21st century legacy,,You are a university student. Write an essay on the topic Interventions of the United States in Latin America and their 21st century legacy.,,,,
BAWE,802,The Publisher and the Post-Structuralist. Are the two positions reconcilable in the cultural context of the 21st century?,,You are a university student. Write an essay on the topic The Publisher and the Post-Structuralist. Are the two positions reconcilable in the cultural context of the 21st century?.,,,,
BAWE,803,"How does Japanese Anime portray women's characters, as 'weak and vulnerable' or 'strong and heroic'?",,"You are a university student. Write an essay on the topic How does Japanese Anime portray women's characters, as 'weak and vulnerable' or 'strong and heroic'?.",,,,
BAWE,804,"What is meant by the term ""human-wildlife conflict"" ? Is this a phenomenon that only occurs within tropical regions of world?",,"You are a university student. Write an essay on the topic What is meant by the term ""human-wildlife conflict"" ? Is this a phenomenon that only occurs within tropical regions of world?.",,,,
BAWE,805,"Write an essay using the ethnography, 'Traveller Gypsies', to show how ideas about dirt and cleanliness, pollution and/or taboo may be related to systems of classification",,"You are a university student. Write an essay on the topic Write an essay using the ethnography, 'Traveller Gypsies', to show how ideas about dirt and cleanliness, pollution and/or taboo may be related to systems of classification.",,,,
BAWE,806,Great and Strong,,You are a university student. Write an essay on the topic Great and Strong.,,,,
BAWE,807,"ASSIGNMENT 1 : Analysis of single text, Construction of another in response, Critical comparison",,"You are a university student. Write an essay on the topic ASSIGNMENT 1 : Analysis of single text, Construction of another in response, Critical comparison.",,,,
BAWE,808,"Discuss the knowledge, skills and attitudes used by the professional practitioner in promoting patient nutrition",,"You are a university student. Write an essay on the topic Discuss the knowledge, skills and attitudes used by the professional practitioner in promoting patient nutrition.",,,,
BAWE,809,Partnerships in Practice: Responding to Others in Health and Social Care,,You are a university student. Write an essay on the topic Partnerships in Practice: Responding to Others in Health and Social Care.,,,,
BAWE,810,"There is a growing trend in the zoological, veterinary and laboratory animal community to recognise the value of using operant conditioning as an animal care and",,"You are a university student. Write an essay on the topic There is a growing trend in the zoological, veterinary and laboratory animal community to recognise the value of using operant conditioning as an animal care and.",,,,
BAWE,811,Outline and discuss patterns of geographic distribution among primates,,You are a university student. Write an essay on the topic Outline and discuss patterns of geographic distribution among primates.,,,,
BAWE,812,"Why do individuals disperse from their natal groups? Describe different dispersal strategies. What are the genetic consequences for the individual, the social group, species population structure and conservation?",,"You are a university student. Write an essay on the topic Why do individuals disperse from their natal groups? Describe different dispersal strategies. What are the genetic consequences for the individual, the social group, species population structure and conservation?.",,,,
BAWE,813,What does the TOT (Tip of the Tongue) experience tell us about the way words may be retrieved in the brain and about speech production?,,You are a university student. Write an essay on the topic What does the TOT (Tip of the Tongue) experience tell us about the way words may be retrieved in the brain and about speech production?.,,,,
BAWE,814,Professional skills: A multi-professional approach,,You are a university student. Write an essay on the topic Professional skills: A multi-professional approach.,,,,
BAWE,815,Health People and Society - Essay Assignment,,You are a university student. Write an essay on the topic Health People and Society - Essay Assignment.,,,,
BAWE,816,An analysis of the formal features of Aphra Behn's 'Song: ~On her lovin two equally',,You are a university student. Write an essay on the topic An analysis of the formal features of Aphra Behn's 'Song: ~On her lovin two equally'.,,,,
BAWE,817,Compare Douglas Dunn's 'The Kaleidoscope ' and Lavinia Greenlaw's 'Underworld',,You are a university student. Write an essay on the topic Compare Douglas Dunn's 'The Kaleidoscope ' and Lavinia Greenlaw's 'Underworld'.,,,,
BAWE,818,"Discuss the use of time in ├é┬¡two out of the three major literary genres (poetry, drama and the novel) represented on the course",,"You are a university student. Write an essay on the topic Discuss the use of time in ├é┬¡two out of the three major literary genres (poetry, drama and the novel) represented on the course.",,,,
BAWE,819,Short analysis of 'The Long Small Room' including rewrite and commentary,,You are a university student. Write an essay on the topic Short analysis of 'The Long Small Room' including rewrite and commentary.,,,,
BAWE,820,A Comparative Analysis of Passages A and C,,You are a university student. Write an essay on the topic A Comparative Analysis of Passages A and C.,,,,
BAWE,821,"'It is simply a way of controlling, of ordering, of giving a shape and significance to the immense panorama of futility and anarchy which is contemporary history' - Eliot on the structure of Joyce's Ulysses.",,"You are a university student. Write an essay on the topic 'It is simply a way of controlling, of ordering, of giving a shape and significance to the immense panorama of futility and anarchy which is contemporary history' - Eliot on the structure of Joyce's Ulysses..",,,,
BAWE,822,Compare 'The Kaleidoscope' by Douglas Dunn and 'On Re-Recording Mozart' by Susan Wicks,,You are a university student. Write an essay on the topic Compare 'The Kaleidoscope' by Douglas Dunn and 'On Re-Recording Mozart' by Susan Wicks.,,,,
BAWE,823,Discuss the use of Time in two out of the three major literary genres represented in the course,,You are a university student. Write an essay on the topic Discuss the use of Time in two out of the three major literary genres represented in the course.,,,,
BAWE,824,How can sociology and psychology help health and social care prof..,,You are a university student. Write an essay on the topic How can sociology and psychology help health and social care prof...,,,,
BAWE,825,The Magic Box by Kit Wright,,You are a university student. Write an essay on the topic The Magic Box by Kit Wright.,,,,
BAWE,826,Visual Communication,,You are a university student. Write an essay on the topic Visual Communication.,,,,
BAWE,827,How can Revenue Management be implemented so that all types of customers will perceive it as fair and reasonable?,,You are a university student. Write an essay on the topic How can Revenue Management be implemented so that all types of customers will perceive it as fair and reasonable?.,,,,
BAWE,828,"Commercial hosts, need to offer ""genuine"" hospitality?",,"You are a university student. Write an essay on the topic Commercial hosts, need to offer ""genuine"" hospitality?.",,,,
BAWE,829,"Discuss a single stanza, scene or chapter from two texts from different literary genres assessing their significance to their respective narratives overall. What",,"You are a university student. Write an essay on the topic Discuss a single stanza, scene or chapter from two texts from different literary genres assessing their significance to their respective narratives overall. What.",,,,
BAWE,830,"Compare the following poems: -Ben Jonson, 'On my First Son' -Julie O'Callaghan, 'Pleeeeeeeeease'",,"You are a university student. Write an essay on the topic Compare the following poems: -Ben Jonson, 'On my First Son' -Julie O'Callaghan, 'Pleeeeeeeeease'.",,,,
BAWE,831,Discuss the representation and use of childhood in literature of the Romantic Period,,You are a university student. Write an essay on the topic Discuss the representation and use of childhood in literature of the Romantic Period.,,,,
BAWE,832,Why Study Literature?,,You are a university student. Write an essay on the topic Why Study Literature?.,,,,
BAWE,833,"Thomas Wyatt, 'Forget Not Yet'",,"You are a university student. Write an essay on the topic Thomas Wyatt, 'Forget Not Yet'.",,,,
BAWE,834,"2. Compare the following poems: (a) John Wilmot, Earl of Rochester, 'Upon his Leaving his Mistress (b) Simon Armitage, '[I am very bothered when I think]'",,"You are a university student. Write an essay on the topic 2. Compare the following poems: (a) John Wilmot, Earl of Rochester, 'Upon his Leaving his Mistress (b) Simon Armitage, '[I am very bothered when I think]'.",,,,
BAWE,835,SVEVO AND JOYCE FRIENDSHIP: IMPROVING THE LITERARY AIM OF ONE OF THE MOST IMPORTANT ITALIAN WRITER,,You are a university student. Write an essay on the topic SVEVO AND JOYCE FRIENDSHIP: IMPROVING THE LITERARY AIM OF ONE OF THE MOST IMPORTANT ITALIAN WRITER.,,,,
BAWE,836,What were the ecological pressures which caused primate traits to evolve?,,You are a university student. Write an essay on the topic What were the ecological pressures which caused primate traits to evolve?.,,,,
BAWE,837,Religion' is sometimes a difficult concept to apply to beliefs and practices....,,You are a university student. Write an essay on the topic Religion' is sometimes a difficult concept to apply to beliefs and practices.....,,,,
BAWE,838,On her loving two equally,,You are a university student. Write an essay on the topic On her loving two equally.,,,,
BAWE,839,The Kaleidoscope' by Douglas Dunn and 'Underworld' by Lavinia Greenlaw,,You are a university student. Write an essay on the topic The Kaleidoscope' by Douglas Dunn and 'Underworld' by Lavinia Greenlaw.,,,,
BAWE,840,Reflective paper - sustainable development strategies,,You are a university student. Write an essay on the topic Reflective paper - sustainable development strategies.,,,,
BAWE,841,Compare and contrast the various systems of local government revenue collection and determine which one (if any) best protects the local democracy,,You are a university student. Write an essay on the topic Compare and contrast the various systems of local government revenue collection and determine which one (if any) best protects the local democracy.,,,,
BAWE,842,what part does the concept of elasticity play in analysing the potential effectiveness of government attempts to encourage pulic transport at the expense of the private car?,,You are a university student. Write an essay on the topic what part does the concept of elasticity play in analysing the potential effectiveness of government attempts to encourage pulic transport at the expense of the private car?.,,,,
BAWE,843,a discussion on the effect the work of Robert Venturi has had on architectural thinking and society,,You are a university student. Write an essay on the topic a discussion on the effect the work of Robert Venturi has had on architectural thinking and society.,,,,
BAWE,844,"Write an essay, using ethnography or other sources about a particular people, to show how ideas about dirt...",,"You are a university student. Write an essay on the topic Write an essay, using ethnography or other sources about a particular people, to show how ideas about dirt....",,,,
BAWE,845,Essay Question 2,,You are a university student. Write an essay on the topic Essay Question 2.,,,,
BAWE,846,"How important is Montaigne's preface ""To the Reader"" for our appreciation of any two or more chapters of the essays?",,"You are a university student. Write an essay on the topic How important is Montaigne's preface ""To the Reader"" for our appreciation of any two or more chapters of the essays?.",,,,
BAWE,847,To what extent tdo you consider that the exchange of money in the commerial sector makes the concepts of hospitality.........,,You are a university student. Write an essay on the topic To what extent tdo you consider that the exchange of money in the commerial sector makes the concepts of hospitality..........,,,,
BAWE,848,"Question 3: Identify, explain and evaluate a significant issue reported in academic literature concerning the effective application of revenue (or yield) management in hotels.",,"You are a university student. Write an essay on the topic Question 3: Identify, explain and evaluate a significant issue reported in academic literature concerning the effective application of revenue (or yield) management in hotels..",,,,
BAWE,849,Gender identities assignment,,You are a university student. Write an essay on the topic Gender identities assignment.,,,,
BAWE,850,"Discuss a poetic section, dramatic scene or chapter from two out of the three texts from different literary genres that you have studied so far in the course.",,"You are a university student. Write an essay on the topic Discuss a poetic section, dramatic scene or chapter from two out of the three texts from different literary genres that you have studied so far in the course..",,,,
BAWE,851,How important is Montaigne's preface 'to the reader' for our appreciation of any two or more chapters of the essays?,,You are a university student. Write an essay on the topic How important is Montaigne's preface 'to the reader' for our appreciation of any two or more chapters of the essays?.,,,,
BAWE,852,Write an analysis of the formal features of Aphra Behn's 'song: on her loving two equally',,You are a university student. Write an essay on the topic Write an analysis of the formal features of Aphra Behn's 'song: on her loving two equally'.,,,,
BAWE,853,"Compare the two poema: 'upon his leaving his mistress' by John wilmot, and 'I am very bothered when I think' by Simon Armitage.",,"You are a university student. Write an essay on the topic Compare the two poema: 'upon his leaving his mistress' by John wilmot, and 'I am very bothered when I think' by Simon Armitage..",,,,
BAWE,854,What are the chief characteristics of modernist literature?,,You are a university student. Write an essay on the topic What are the chief characteristics of modernist literature?.,,,,
BAWE,855,compare and contrast the various systems,,You are a university student. Write an essay on the topic compare and contrast the various systems.,,,,
BAWE,856,"Land prices determine house prices. Using research evidence, critically evaluate this statement.",,"You are a university student. Write an essay on the topic Land prices determine house prices. Using research evidence, critically evaluate this statement..",,,,
BAWE,857,Discuss whether the eway in which the UK housing market functions prevents British entry into the Euro,,You are a university student. Write an essay on the topic Discuss whether the eway in which the UK housing market functions prevents British entry into the Euro.,,,,
BAWE,858,Describe the multiplicity of levels and sectors in the system of English local governance. Outline...,,You are a university student. Write an essay on the topic Describe the multiplicity of levels and sectors in the system of English local governance. Outline....,,,,
BAWE,859,Examine the relationship between language and spectacle in the texts of at least two authors,,You are a university student. Write an essay on the topic Examine the relationship between language and spectacle in the texts of at least two authors.,,,,
BAWE,860,My magnificent bull,,You are a university student. Write an essay on the topic My magnificent bull.,,,,
BAWE,861,The First Men on Mercury,,You are a university student. Write an essay on the topic The First Men on Mercury.,,,,
BAWE,862,"How important is Montaigne's ""To the Reader"" for our appreciation of any two or more of the essays?",,"You are a university student. Write an essay on the topic How important is Montaigne's ""To the Reader"" for our appreciation of any two or more of the essays?.",,,,
BAWE,863,Professional question: How can the teaching of pronunciation gain greater prominence a pre-undergraduate EAP course?,,You are a university student. Write an essay on the topic Professional question: How can the teaching of pronunciation gain greater prominence a pre-undergraduate EAP course?.,,,,
BAWE,864,Effective communication is one of the HPC standards for health professionals. Describe effective communication and explain how this can facilitate therapy practice.,,You are a university student. Write an essay on the topic Effective communication is one of the HPC standards for health professionals. Describe effective communication and explain how this can facilitate therapy practice..,,,,
BAWE,865,The translation of strategy into performance measures for the hospitality industry,,You are a university student. Write an essay on the topic The translation of strategy into performance measures for the hospitality industry.,,,,
BAWE,866,"Present a summary of current perspectives on how the lexicon is organised, ie how it is structured. Include in your discussion topics such as lexicalization, sense relations, and lexical composition ...",,"You are a university student. Write an essay on the topic Present a summary of current perspectives on how the lexicon is organised, ie how it is structured. Include in your discussion topics such as lexicalization, sense relations, and lexical composition ....",,,,
BAWE,867,Discuss the importance of language in establishing a sense of identity,,You are a university student. Write an essay on the topic Discuss the importance of language in establishing a sense of identity.,,,,
BAWE,868,Psycholinguistics essay,,You are a university student. Write an essay on the topic Psycholinguistics essay.,,,,
BAWE,869,Argumentative paper,,You are a university student. Write an essay on the topic Argumentative paper.,,,,
BAWE,870,"Discuss, with examples, how the attitudes of different people to gifts and exchange may reveal broader information about their social organisation.",,"You are a university student. Write an essay on the topic Discuss, with examples, how the attitudes of different people to gifts and exchange may reveal broader information about their social organisation..",,,,
BAWE,871,Should ESOL teachers be trusted to create their own approaches to learning?,,You are a university student. Write an essay on the topic Should ESOL teachers be trusted to create their own approaches to learning?.,,,,
BAWE,872,Compare and contrast two 'authentic' texts (spoken or written) identiying some of the choices (linguistic and pragmatic) that 'realise' the particular set of 'goals' and purposes...,,You are a university student. Write an essay on the topic Compare and contrast two 'authentic' texts (spoken or written) identiying some of the choices (linguistic and pragmatic) that 'realise' the particular set of 'goals' and purposes....,,,,
BAWE,873,Analysing a language point,,You are a university student. Write an essay on the topic Analysing a language point.,,,,
BAWE,874,Discuss the representation of Knowledge in English Renaissance Literature,,You are a university student. Write an essay on the topic Discuss the representation of Knowledge in English Renaissance Literature.,,,,
BAWE,875,"The Victorian feminist Barbara Bodichon observed that 'there is no important office that [women] can hold, with the single exception of that of that of sovereign'; comment on both the explicit and implicit ...",,"You are a university student. Write an essay on the topic The Victorian feminist Barbara Bodichon observed that 'there is no important office that [women] can hold, with the single exception of that of that of sovereign'; comment on both the explicit and implicit ....",,,,
BAWE,876,How can sociology and psychology help health and social care professionals to understand the experience of health or the effects of ilness / disability / service delivery on the individual?,,You are a university student. Write an essay on the topic How can sociology and psychology help health and social care professionals to understand the experience of health or the effects of ilness / disability / service delivery on the individual?.,,,,
BAWE,877,The Author to her book' by Anne Bradshaw. A close reading,,You are a university student. Write an essay on the topic The Author to her book' by Anne Bradshaw. A close reading.,,,,
BAWE,878,Who shapes the city?,,You are a university student. Write an essay on the topic Who shapes the city?.,,,,
BAWE,879,"The role of the public, voluntary and private sectors in providing leisure opportunities",,"You are a university student. Write an essay on the topic The role of the public, voluntary and private sectors in providing leisure opportunities.",,,,
BAWE,880,Gender essay,,You are a university student. Write an essay on the topic Gender essay.,,,,
BAWE,881,Containing urban growth,,You are a university student. Write an essay on the topic Containing urban growth.,,,,
BAWE,882,Compare and contrast the various systems of local government revenue collection.,,You are a university student. Write an essay on the topic Compare and contrast the various systems of local government revenue collection..,,,,
BAWE,883,"Discuss some of the ways in which a society manages to maintian a degree of social and moral order amongst its members. Try to use informal examples as well as formal ones, and to provide ethnographic illustrations of your ideas.",,"You are a university student. Write an essay on the topic Discuss some of the ways in which a society manages to maintian a degree of social and moral order amongst its members. Try to use informal examples as well as formal ones, and to provide ethnographic illustrations of your ideas..",,,,
BAWE,884,Drawing on relevant literature and examples from your own personal experience describe occupational imbalance and occupational deprivation. Discuss how they relate to you as an occupational being and might influence your health and wellbeing,,You are a university student. Write an essay on the topic Drawing on relevant literature and examples from your own personal experience describe occupational imbalance and occupational deprivation. Discuss how they relate to you as an occupational being and might influence your health and wellbeing.,,,,
BAWE,885,This house believes that the active management of the third stage of labour is the safest option for delivering the placenta and membranes.,,You are a university student. Write an essay on the topic This house believes that the active management of the third stage of labour is the safest option for delivering the placenta and membranes..,,,,
BAWE,886,Does functionalism offer a more plausible theory of intentional states than it does of sensations and other states of consciousness?,,You are a university student. Write an essay on the topic Does functionalism offer a more plausible theory of intentional states than it does of sensations and other states of consciousness?.,,,,
BAWE,887,The realisty of evil makes it impossible for the God of classical theism to exist. Discuss.,,You are a university student. Write an essay on the topic The realisty of evil makes it impossible for the God of classical theism to exist. Discuss..,,,,
BAWE,888,Critically discuss Aristotle's understanding of Eudaimonia. Can his two accounts be reconciled?,,You are a university student. Write an essay on the topic Critically discuss Aristotle's understanding of Eudaimonia. Can his two accounts be reconciled?.,,,,
BAWE,889,Critically evaluate the ideas on God and/or religion of one of the figures covered on this course,,You are a university student. Write an essay on the topic Critically evaluate the ideas on God and/or religion of one of the figures covered on this course.,,,,
BAWE,890,Writers that were part of that period of experimentation that is often termed 'modernishm' seem to have lost faith in narrative...,,You are a university student. Write an essay on the topic Writers that were part of that period of experimentation that is often termed 'modernishm' seem to have lost faith in narrative....,,,,
BAWE,891,"Which, in your opinion is the most plausible account of meaning?",,"You are a university student. Write an essay on the topic Which, in your opinion is the most plausible account of meaning?.",,,,
BAWE,892,To what extent would you agree with the claim that God's existence can be proved? ....,,You are a university student. Write an essay on the topic To what extent would you agree with the claim that God's existence can be proved? .....,,,,
BAWE,893,Is the Gothic always subversive?,,You are a university student. Write an essay on the topic Is the Gothic always subversive?.,,,,
BAWE,894,The central argument of Plato's Republic rests to a great extent on the analogy drawn between...,,You are a university student. Write an essay on the topic The central argument of Plato's Republic rests to a great extent on the analogy drawn between....,,,,
BAWE,895,Discuss the representation of female sexuality in one or more texts of the period.,,You are a university student. Write an essay on the topic Discuss the representation of female sexuality in one or more texts of the period..,,,,
BAWE,896,Smoking ban-argumentative essay,,You are a university student. Write an essay on the topic Smoking ban-argumentative essay.,,,,
BAWE,897,Standardisation of hospitality services provides customers with consistent quality and ensures that staffs are able to deliver it,,You are a university student. Write an essay on the topic Standardisation of hospitality services provides customers with consistent quality and ensures that staffs are able to deliver it.,,,,
BAWE,898,Kes,,You are a university student. Write an essay on the topic Kes.,,,,
BAWE,899,Low cost airlines,,You are a university student. Write an essay on the topic Low cost airlines.,,,,
BAWE,900,Outline the major ways in which inequalities are manifested in cities...,,You are a university student. Write an essay on the topic Outline the major ways in which inequalities are manifested in cities....,,,,
BAWE,901,Modern literature,,You are a university student. Write an essay on the topic Modern literature.,,,,
BAWE,902,The role of time in drama and the novel,,You are a university student. Write an essay on the topic The role of time in drama and the novel.,,,,
BAWE,903,A Pragmatic Analysis of a script from Friends,,You are a university student. Write an essay on the topic A Pragmatic Analysis of a script from Friends.,,,,
BAWE,904,Why should the Gothic offer a particularly resonant genre through which to consider the specific anxieties facing women?,,You are a university student. Write an essay on the topic Why should the Gothic offer a particularly resonant genre through which to consider the specific anxieties facing women?.,,,,
BAWE,905,Close Textual Analysis of the Ball Scene (0:32:48) in Dragonwyck,,You are a university student. Write an essay on the topic Close Textual Analysis of the Ball Scene (0:32:48) in Dragonwyck.,,,,
BAWE,906,From Historiographic Metafiction to Trauma Studies: Different Interpretations of History in Graham Swift's Waterland,,You are a university student. Write an essay on the topic From Historiographic Metafiction to Trauma Studies: Different Interpretations of History in Graham Swift's Waterland.,,,,
BAWE,907,To what extent do you consider the exchange of money in the commercial sector makes the concepts of hospitality derived from the private and social domains redundant in understanding the management of the modern hospitality industry?,,You are a university student. Write an essay on the topic To what extent do you consider the exchange of money in the commercial sector makes the concepts of hospitality derived from the private and social domains redundant in understanding the management of the modern hospitality industry?.,,,,
BAWE,908,Force feeding never works. US - EC dispute on Approval and Marketing of Biotech Products,,You are a university student. Write an essay on the topic Force feeding never works. US - EC dispute on Approval and Marketing of Biotech Products.,,,,
BAWE,909,"Consider the three paradigms of consumer (Cognitive, Reinforcement and Habit).",,"You are a university student. Write an essay on the topic Consider the three paradigms of consumer (Cognitive, Reinforcement and Habit)..",,,,
BAWE,910,Can we ever ensure food safety?,,You are a university student. Write an essay on the topic Can we ever ensure food safety?.,,,,
BAWE,911,What evidence is there for the exchange and specialization in the production of Neolithic artefacts in the Aegean?,,You are a university student. Write an essay on the topic What evidence is there for the exchange and specialization in the production of Neolithic artefacts in the Aegean?.,,,,
BAWE,912,What problems are there in reconstructing the Hellenistic city of Athens?,,You are a university student. Write an essay on the topic What problems are there in reconstructing the Hellenistic city of Athens?.,,,,
BAWE,913,When did the early state emerge in mainland Greece and what form did it take?,,You are a university student. Write an essay on the topic When did the early state emerge in mainland Greece and what form did it take?.,,,,
BAWE,914,How far did the seas unite or divide Neolithic communities on the Cycladic islands?,,You are a university student. Write an essay on the topic How far did the seas unite or divide Neolithic communities on the Cycladic islands?.,,,,
BAWE,915,The Haimon Painter: a construct,,You are a university student. Write an essay on the topic The Haimon Painter: a construct.,,,,
BAWE,916,Grazing - good or bad for Britain's landscape?,,You are a university student. Write an essay on the topic Grazing - good or bad for Britain's landscape?.,,,,
BAWE,917,Principal-agent Problem Essay,,You are a university student. Write an essay on the topic Principal-agent Problem Essay.,,,,
BAWE,918,Economic Essay,,You are a university student. Write an essay on the topic Economic Essay.,,,,
BAWE,919,Monopolistic Industry is inefficient in comparison with perfect competition,,You are a university student. Write an essay on the topic Monopolistic Industry is inefficient in comparison with perfect competition.,,,,
BAWE,920,Analysis of Spoken Discourse Sample,,You are a university student. Write an essay on the topic Analysis of Spoken Discourse Sample.,,,,
BAWE,921,"It is inadequate to describe English obstruent phonemes as voiced and voiceless. Explain this statement, commenting on how English listeners tell the difference between voiced and voiceless obstruents in syllable initial and syllable final position.",,"You are a university student. Write an essay on the topic It is inadequate to describe English obstruent phonemes as voiced and voiceless. Explain this statement, commenting on how English listeners tell the difference between voiced and voiceless obstruents in syllable initial and syllable final position..",,,,
BAWE,922,All varieties of English are equal. Discuss.,,You are a university student. Write an essay on the topic All varieties of English are equal. Discuss..,,,,
BAWE,923,Differences between males and females ways of talking.,,You are a university student. Write an essay on the topic Differences between males and females ways of talking..,,,,
BAWE,924,Patterns and meanings are connected,,You are a university student. Write an essay on the topic Patterns and meanings are connected.,,,,
BAWE,925,Modality has nothing to do with form,,You are a university student. Write an essay on the topic Modality has nothing to do with form.,,,,
BAWE,926,'The vast majority of health problems in captive reptiles are a direct consequence of improper husbandry techniques resulting from a failure by the owner to properly understand their requirements.',,You are a university student. Write an essay on the topic 'The vast majority of health problems in captive reptiles are a direct consequence of improper husbandry techniques resulting from a failure by the owner to properly understand their requirements.'.,,,,
BAWE,927,The Practise of Food Manufacture is Essentially an Unnatural Occupation,,You are a university student. Write an essay on the topic The Practise of Food Manufacture is Essentially an Unnatural Occupation.,,,,
BAWE,928,Ageing Essay,,You are a university student. Write an essay on the topic Ageing Essay.,,,,
BAWE,929,Cost of malaria,,You are a university student. Write an essay on the topic Cost of malaria.,,,,
BAWE,930,Insect Conservation: A Personal Perspective,,You are a university student. Write an essay on the topic Insect Conservation: A Personal Perspective.,,,,
BAWE,931,Climate change in horticulture,,You are a university student. Write an essay on the topic Climate change in horticulture.,,,,
BAWE,932,"In the context of changing roles and relationships between State, Market and Civil Society, identify and discuss what you understand by the term 'decentralisation', including positive aspects, and possible risks and negative consequences.",,"You are a university student. Write an essay on the topic In the context of changing roles and relationships between State, Market and Civil Society, identify and discuss what you understand by the term 'decentralisation', including positive aspects, and possible risks and negative consequences..",,,,
BAWE,933,What is the effect of the social variables of gender and class on the way we speak? Is there a link between them?,,You are a university student. Write an essay on the topic What is the effect of the social variables of gender and class on the way we speak? Is there a link between them?.,,,,
BAWE,934,"Chimpanzees can use signs, but do they have language?",,"You are a university student. Write an essay on the topic Chimpanzees can use signs, but do they have language?.",,,,
BAWE,935,"Children's reading and writing has to be learned, in contrast to their speech",,"You are a university student. Write an essay on the topic Children's reading and writing has to be learned, in contrast to their speech.",,,,
BAWE,936,Write an essay on what the differences are between males' and females' ways of talking...,,You are a university student. Write an essay on the topic Write an essay on what the differences are between males' and females' ways of talking....,,,,
BAWE,937,How Far Does Language After Age Five Differ From What Has Developed Up To That Point?,,You are a university student. Write an essay on the topic How Far Does Language After Age Five Differ From What Has Developed Up To That Point?.,,,,
BAWE,938,"A Case Study into the Introduction, Development and Impact of English in Hong Kong",,"You are a university student. Write an essay on the topic A Case Study into the Introduction, Development and Impact of English in Hong Kong.",,,,
BAWE,939,Can the food Industry be blamed for the increase in obesity in the UK?,,You are a university student. Write an essay on the topic Can the food Industry be blamed for the increase in obesity in the UK?.,,,,
BAWE,940,The Structure of the Syllable and its Teaching Implications,,You are a university student. Write an essay on the topic The Structure of the Syllable and its Teaching Implications.,,,,
BAWE,941,Discuss the pursuit of justice with reference to at least two plays,,You are a university student. Write an essay on the topic Discuss the pursuit of justice with reference to at least two plays.,,,,
BAWE,942,"Compare the attitudes to fighting given by Diomedes, Hector and Achilles in the Iliad",,"You are a university student. Write an essay on the topic Compare the attitudes to fighting given by Diomedes, Hector and Achilles in the Iliad.",,,,
BAWE,943,What is Roman about Aenaeas' heroism?,,You are a university student. Write an essay on the topic What is Roman about Aenaeas' heroism?.,,,,
